ORCID,DBLP
DATA-0000-0000-0053,https://dblp.org/pid/44/3837.html
DATA-0000-0000-0054,https://dblp.org/pid/16/7264.html
DATA-0000-0000-0055,https://dblp.org/pid/189/9122.html
DATA-0000-0000-0057,https://dblp.org/pid/28/5500-1.html
DATA-0000-0000-0058,https://dblp.org/pid/338/9886.html
DATA-0000-0000-0059,https://dblp.org/pid/237/7602.html
DATA-0000-0000-0060,https://dblp.org/pid/h/SteveHarrison.html
DATA-0000-0000-0061,https://dblp.org/pid/22/6871.html
DATA-0000-0000-0062,https://dblp.org/pid/75/4737.html
DATA-0000-0000-0063,https://dblp.org/pid/201/7896.html
DATA-0000-0000-0064,https://dblp.org/pid/m/JalalMahmud.html
DATA-0000-0000-0065,https://dblp.org/pid/39/285.html
DATA-0000-0000-0066,https://dblp.org/pid/90/126.html
DATA-0000-0000-0067,https://dblp.org/pid/22/3157.html
DATA-0000-0000-0068,https://dblp.org/pid/91/11299.html
DATA-0000-0000-0069,https://dblp.org/pid/161/3237.html
DATA-0000-0000-0070,https://dblp.org/pid/82/4367.html
DATA-0000-0000-0071,-
DATA-0000-0000-0072,https://dblp.org/pid/k/WendyAKellogg.html
DATA-0000-0000-0073,https://dblp.org/pid/87/5086.html
DATA-0000-0000-0074,https://dblp.org/pid/71/2363.html
DATA-0000-0000-0075,https://dblp.org/pid/34/2134.html
DATA-0000-0000-0076,https://dblp.org/pid/74/5817.html
DATA-0000-0000-0077,https://dblp.org/pid/135/1390.html
DATA-0000-0000-0078,https://dblp.org/pid/12/4768.html
DATA-0000-0000-0079,https://dblp.org/pid/89/4564.html
DATA-0000-0000-0080,https://dblp.org/pid/179/4583.html
DATA-0000-0000-0081,https://dblp.org/pid/86/9836.html
DATA-0000-0000-0082,https://dblp.org/pid/v/FrankvanHam.html
DATA-0000-0000-0083,https://dblp.org/pid/i/ShahramIzadi.html
DATA-0000-0000-0084,https://dblp.org/pid/33/6849.html
DATA-0000-0000-0085,https://dblp.org/pid/52/1583.html
DATA-0000-0000-0086,https://dblp.org/pid/28/5497-1.html
DATA-0000-0000-0087,https://dblp.org/pid/46/7561.html
DATA-0000-0000-0088,https://dblp.org/pid/71/5132.html
DATA-0000-0000-0089,https://dblp.org/pid/42/4976.html
DATA-0000-0000-0090,https://dblp.org/pid/09/9308.html
DATA-0000-0000-0091,https://dblp.org/pid/02/10875.html
DATA-0000-0000-0092,https://dblp.org/pid/90/1047.html
DATA-0000-0000-0093,https://dblp.org/pid/87/367.html
DATA-0000-0000-0094,https://dblp.org/pid/08/10486.html
DATA-0000-0000-0095,https://dblp.org/pid/48/3285-1.html
DATA-0000-0000-0096,https://dblp.org/pid/81/5194.html
DATA-0000-0000-0097,https://dblp.org/pid/92/7982.html
DATA-0000-0000-0098,https://dblp.org/pid/99/5161.html
DATA-0000-0000-0099,https://dblp.org/pid/202/7439.html
DATA-0000-0000-0100,https://dblp.org/pid/132/9879.html
DATA-0000-0000-0101,https://dblp.org/pid/35/7982.html
DATA-0000-0000-0102,https://dblp.org/pid/06/3906.html
DATA-0000-0000-0103,https://dblp.org/pid/23/1640.html
DATA-0000-0000-0104,https://dblp.org/pid/58/3313.html
DATA-0000-0000-0105,https://dblp.org/pid/08/4180.html
DATA-0000-0000-0106,https://dblp.org/pid/11/4372.html
DATA-0000-0000-0107,https://dblp.org/pid/99/287.html
DATA-0000-0000-0108,https://dblp.org/pid/88/763.html
DATA-0000-0000-0109,https://dblp.org/pid/98/8013.html
DATA-0000-0000-0110,https://dblp.org/pid/62/5700.html
DATA-0000-0000-0111,https://dblp.org/pid/30/4949.html
DATA-0000-0000-0112,https://dblp.org/pid/11/7509.html
DATA-0000-0000-0113,https://dblp.org/pid/07/5087.html
DATA-0000-0000-0114,https://dblp.org/pid/81/3.html
DATA-0000-0000-0115,https://dblp.org/pid/33/4591.html
DATA-0000-0000-0116,https://dblp.org/pid/00/2996.html
DATA-0000-0000-0117,https://dblp.org/pid/80/3216.html
DATA-0000-0000-0118,https://dblp.org/pid/41/6065.html
DATA-0000-0000-0119,https://dblp.org/pid/59/6230.html
DATA-0000-0000-0120,https://dblp.org/pid/02/5011.html
DATA-0000-0000-0121,https://dblp.org/pid/18/3476.html
DATA-0000-0000-0122,https://dblp.org/pid/32/11413.html
DATA-0000-0000-0123,https://dblp.org/pid/26/7295.html
DATA-0000-0000-0124,https://dblp.org/pid/61/6922.html
DATA-0000-0000-0125,https://dblp.org/pid/31/1261.html
DATA-0000-0000-0126,https://dblp.org/pid/09/2247.html
DATA-0000-0000-0127,https://dblp.org/pid/34/4200.html
DATA-0000-0000-0128,https://dblp.org/pid/s/AndrewSears.html
DATA-0000-0000-0129,https://dblp.org/pid/74/5310.html
DATA-0000-0000-0130,https://dblp.org/pid/20/3214.html
DATA-0000-0000-0131,https://dblp.org/pid/41/1244.html
DATA-0000-0000-0132,https://dblp.org/pid/63/2930.html
DATA-0000-0000-0133,https://dblp.org/pid/59/1197.html
DATA-0000-0000-0134,https://dblp.org/pid/46/84.html
DATA-0000-0000-0135,https://dblp.org/pid/40/6480.html
DATA-0000-0000-0136,https://dblp.org/pid/w/PeterCWright.html
DATA-0000-0000-0137,https://dblp.org/pid/89/6507.html
DATA-0000-0000-0138,https://dblp.org/pid/69/2067.html
DATA-0000-0000-0139,https://dblp.org/pid/82/1230.html
DATA-0000-0000-0140,https://dblp.org/pid/j/AnthonyJameson.html
DATA-0000-0000-0141,https://dblp.org/pid/50/851-1.html
DATA-0000-0000-0142,https://dblp.org/pid/99/2510.html
DATA-0000-0000-0143,https://dblp.org/pid/72/5395.html
DATA-0000-0000-0144,https://dblp.org/pid/04/2009.html
DATA-0000-0000-0145,-
DATA-0000-0000-0146,https://dblp.org/pid/23/5446.html
DATA-0000-0000-0147,https://dblp.org/pid/48/2826.html
DATA-0000-0000-0148,https://dblp.org/pid/94/1757.html
DATA-0000-0000-0149,https://dblp.org/pid/78/6009.html
DATA-0000-0000-0150,https://dblp.org/pid/16/1976.html
DATA-0000-0000-0151,https://dblp.org/pid/71/3546-1.html
DATA-0000-0000-0152,https://dblp.org/pid/88/4239.html
DATA-0000-0000-0153,https://dblp.org/pid/14/2137.html
DATA-0000-0000-0154,https://dblp.org/pid/k/SaraBKiesler.html
DATA-0000-0000-0155,https://dblp.org/pid/47/3271.html
DATA-0000-0000-0156,https://dblp.org/pid/35/2123.html
DATA-0000-0000-0157,https://dblp.org/pid/a/LadaAAdamic.html
DATA-0000-0000-0158,https://dblp.org/pid/79/6156.html
DATA-0000-0000-0159,https://dblp.org/pid/00/5090.html
DATA-0000-0000-0160,https://dblp.org/pid/16/4802.html
DATA-0000-0000-0161,https://dblp.org/pid/n/CliffordNass.html
DATA-0000-0000-0162,https://dblp.org/pid/84/4010.html
DATA-0000-0000-0163,https://dblp.org/pid/94/2065.html
DATA-0000-0000-0164,https://dblp.org/pid/04/1690.html
DATA-0000-0000-0165,https://dblp.org/pid/o/GaryMOlson.html
DATA-0000-0000-0166,https://dblp.org/pid/88/1963.html
DATA-0000-0000-0167,https://dblp.org/pid/90/6024.html
DATA-0000-0000-0168,https://dblp.org/pid/44/193.html
DATA-0000-0000-0169,https://dblp.org/pid/96/4422.html
DATA-0000-0000-0170,https://dblp.org/pid/80/789.html
DATA-0000-0000-0171,https://dblp.org/pid/29/128.html
DATA-0000-0000-0172,https://dblp.org/pid/48/5190.html
DATA-0000-0000-0173,https://dblp.org/pid/94/5371.html
DATA-0000-0000-0174,https://dblp.org/pid/94/5975.html
DATA-0000-0000-0175,https://dblp.org/pid/m/GaryMarsden.html
DATA-0000-0000-0176,https://dblp.org/pid/78/2483.html
DATA-0000-0000-0177,https://dblp.org/pid/03/2919.html
DATA-0000-0000-0178,https://dblp.org/pid/66/6223.html
DATA-0000-0000-0179,https://dblp.org/pid/00/5983.html
DATA-0000-0000-0180,https://dblp.org/pid/45/339.html
DATA-0000-0000-0181,https://dblp.org/pid/164/7113.html
DATA-0000-0000-0182,https://dblp.org/pid/41/1047.html
DATA-0000-0000-0183,https://dblp.org/pid/r/JRiedl.html
DATA-0000-0000-0184,https://dblp.org/pid/38/5312.html
DATA-0000-0000-0185,https://dblp.org/pid/36/307.html
DATA-0000-0000-0186,https://dblp.org/pid/66/3804.html
DATA-0000-0000-0187,https://dblp.org/pid/93/4858.html
DATA-0000-0000-0188,https://dblp.org/pid/47/4793.html
DATA-0000-0000-0189,https://dblp.org/pid/13/5441.html
DATA-0000-0000-0190,https://dblp.org/pid/44/5661.html
DATA-0000-0000-0191,https://dblp.org/pid/79/3920.html
DATA-0000-0000-0192,https://dblp.org/pid/v/GinaVenolia.html
DATA-0000-0000-0193,https://dblp.org/pid/c/StuartKCard.html
DATA-0000-0000-0194,https://dblp.org/pid/w/TerryWinograd.html
DATA-0000-0000-0195,https://dblp.org/pid/29/765.html
DATA-0000-0000-0196,https://dblp.org/pid/21/3018.html
DATA-0000-0000-0197,https://dblp.org/pid/r/FrankERitter.html
DATA-0000-0000-0198,https://dblp.org/pid/75/2334.html
DATA-0000-0000-0199,https://dblp.org/pid/33/4385.html
DATA-0000-0000-0200,https://dblp.org/pid/59/10119.html
DATA-0000-0000-0201,https://dblp.org/pid/11/2971.html
DATA-0000-0000-0202,https://dblp.org/pid/47/3816.html
DATA-0000-0000-0203,https://dblp.org/pid/76/3795.html
DATA-0000-0000-0204,https://dblp.org/pid/64/1887.html
DATA-0000-0000-0205,https://dblp.org/pid/f/ShellyFarnham.html
DATA-0000-0000-0206,https://dblp.org/pid/93/4409.html
DATA-0000-0000-0207,https://dblp.org/pid/93/893.html
DATA-0000-0000-0208,https://dblp.org/pid/r/GGRobertson.html
DATA-0000-0000-0209,https://dblp.org/pid/d/JudithSDonath.html
DATA-0000-0000-0210,https://dblp.org/pid/y/NicoleYankelovich.html
DATA-0000-0000-0211,https://dblp.org/pid/23/4731.html
DATA-0000-0000-0212,https://dblp.org/pid/09/10440.html
DATA-0000-0000-0213,https://dblp.org/pid/83/638.html
DATA-0000-0000-0216,https://dblp.org/pid/53/781.html
DATA-0000-0000-0217,https://dblp.org/pid/119/4546.html
DATA-0000-0000-0218,https://dblp.org/pid/79/7045.html
DATA-0000-0000-0219,https://dblp.org/pid/17/5922.html
DATA-0000-0000-0220,https://dblp.org/pid/60/2397.html
DATA-0000-0000-0221,https://dblp.org/pid/77/5827.html
DATA-0000-0000-0223,https://dblp.org/pid/91/112-41.html
DATA-0000-0000-0224,https://dblp.org/pid/66/5122.html
DATA-0000-0000-0225,https://dblp.org/pid/90/1047.html
DATA-0000-0000-0226,https://dblp.org/pid/48/6316.html
DATA-0000-0000-0227,https://dblp.org/pid/m/GaryMarsden.html
DATA-0000-0000-0228,https://dblp.org/pid/15/5180.html
DATA-0000-0000-0229,https://dblp.org/pid/o/ReinhardOppermann.html
DATA-0000-0000-0230,https://dblp.org/pid/46/5422.html
DATA-0000-0000-0231,https://dblp.org/pid/30/5320.html
DATA-0000-0000-0232,-
DATA-0000-0000-0233,https://dblp.org/pid/53/36-2.html
DATA-0000-0000-0234,https://dblp.org/pid/32/6074.html
DATA-0000-0000-0235,https://dblp.org/pid/n/PaddyNixon.html
DATA-0000-0000-0236,https://dblp.org/pid/76/6315.html
DATA-0000-0000-0237,https://dblp.org/pid/57/1252.html
DATA-0000-0000-0238,https://dblp.org/pid/48/2676.html
DATA-0000-0000-0239,https://dblp.org/pid/41/6702.html
DATA-0000-0000-0240,https://dblp.org/pid/88/4117.html
DATA-0000-0000-0241,https://dblp.org/pid/b/PeterJBrown.html
DATA-0000-0000-0242,https://dblp.org/pid/86/3923-1.html
DATA-0000-0000-0243,https://dblp.org/pid/27/4579.html
DATA-0000-0000-0244,https://dblp.org/pid/99/1468.html
DATA-0000-0000-0245,https://dblp.org/pid/79/1144.html
DATA-0000-0000-0246,https://dblp.org/pid/80/6328.html
DATA-0000-0000-0247,https://dblp.org/pid/82/1272.html
DATA-0000-0000-0248,https://dblp.org/pid/59/1965.html
DATA-0000-0000-0249,https://dblp.org/pid/b/LornaMBrown.html
DATA-0000-0000-0250,https://dblp.org/pid/83/5845.html
DATA-0000-0000-0251,https://dblp.org/pid/31/101.html
DATA-0000-0000-0252,https://dblp.org/pid/58/5294.html
DATA-0000-0000-0253,https://dblp.org/pid/90/1082-2.html
DATA-0000-0000-0254,https://dblp.org/pid/81/229.html
DATA-0000-0000-0255,https://dblp.org/pid/67/2165.html
DATA-0000-0000-0256,https://dblp.org/pid/08/5232.html
DATA-0000-0000-0257,https://dblp.org/pid/80/3018.html
DATA-0000-0000-0258,https://dblp.org/pid/57/6528.html
DATA-0000-0000-0259,https://dblp.org/pid/91/2344.html
DATA-0000-0000-0260,https://dblp.org/pid/55/6215.html
DATA-0000-0000-0261,https://dblp.org/pid/99/5405.html
DATA-0000-0000-0262,https://dblp.org/pid/90/5059.html
DATA-0000-0000-0263,https://dblp.org/pid/82/3978.html
DATA-0000-0000-0264,https://dblp.org/pid/14/3350.html
DATA-0000-0000-0265,https://dblp.org/pid/43/5906.html
DATA-0000-0000-0266,https://dblp.org/pid/63/8235.html
DATA-0000-0000-0267,https://dblp.org/pid/08/297.html
DATA-0000-0000-0268,https://dblp.org/pid/49/6972.html
DATA-0000-0000-0269,https://dblp.org/pid/43/3574.html
DATA-0000-0000-0270,https://dblp.org/pid/59/3581.html
DATA-0000-0000-0271,https://dblp.org/pid/69/60.html
DATA-0000-0000-0272,https://dblp.org/pid/09/5895.html
DATA-0000-0000-0273,https://dblp.org/pid/01/3315.html
DATA-0000-0000-0274,https://dblp.org/pid/69/701.html
DATA-0000-0000-0275,https://dblp.org/pid/163/3383.html
DATA-0000-0000-0276,https://dblp.org/pid/45/2621.html
DATA-0000-0000-0277,https://dblp.org/pid/30/6886.html
DATA-0000-0000-0278,https://dblp.org/pid/85/839.html
DATA-0000-0000-0279,https://dblp.org/pid/74/6475.html
DATA-0000-0000-0280,https://dblp.org/pid/21/3248.html
DATA-0000-0000-0281,https://dblp.org/pid/66/6995.html
DATA-0000-0000-0282,https://dblp.org/pid/50/1221.html
DATA-0000-0000-0283,https://dblp.org/pid/217/2588.html
DATA-0000-0000-0284,https://dblp.org/pid/89/5783.html
DATA-0000-0000-0285,https://dblp.org/pid/07/3167.html
DATA-0000-0000-0286,https://dblp.org/pid/49/3283-9.html
DATA-0000-0000-0287,https://dblp.org/pid/m/CarstenMagerkurth.html
DATA-0000-0000-0288,https://dblp.org/pid/87/1485.html
DATA-0000-0000-0289,https://dblp.org/pid/203/0397.html
DATA-0000-0000-0290,https://dblp.org/pid/36/2893.html
DATA-0000-0000-0291,https://dblp.org/pid/47/5613.html
DATA-0000-0000-0292,https://dblp.org/pid/07/3104.html
DATA-0000-0000-0293,https://dblp.org/pid/43/2661.html
DATA-0000-0000-0294,https://dblp.org/pid/12/4394.html
DATA-0000-0000-0295,https://dblp.org/pid/49/6687.html
DATA-0000-0000-0296,https://dblp.org/pid/v/BillVerplank.html
DATA-0000-0000-0297,https://dblp.org/pid/00/6929.html
DATA-0000-0000-0298,https://dblp.org/pid/o/DanROlsen.html
DATA-0000-0000-0299,https://dblp.org/pid/14/3350.html
DATA-0000-0000-0300,https://dblp.org/pid/04/1690.html
DATA-0000-0000-0301,https://dblp.org/pid/41/3922.html
DATA-0000-0000-0302,https://dblp.org/pid/38/4187.html
DATA-0000-0000-0303,https://dblp.org/pid/s/NoiSukaviriya.html
DATA-0000-0000-0304,https://dblp.org/pid/91/6890.html
DATA-0000-0000-0305,https://dblp.org/pid/d/SusanTDumais.html
DATA-0000-0000-0306,https://dblp.org/pid/27/1677.html
DATA-0000-0000-0307,https://dblp.org/pid/30/3377.html
DATA-0000-0000-0308,https://dblp.org/pid/03/2919.html
0000-0001-5021-2042,https://dblp.org/pid/07/6816.html
DATA-0000-0000-0309,https://dblp.org/pid/82/6398.html
DATA-0000-0000-0310,https://dblp.org/pid/94/1023.html
DATA-0000-0000-0311,https://dblp.org/pid/86/6790.html
DATA-0000-0000-0312,https://dblp.org/pid/31/1152.html
DATA-0000-0000-0313,https://dblp.org/pid/88/5815.html
DATA-0000-0000-0314,https://dblp.org/pid/92/660.html
DATA-0000-0000-0315,-
0000-0002-0442-691X,https://dblp.org/pid/m/RobMiller.html
DATA-0000-0000-0316,https://dblp.org/pid/15/8748.html
DATA-0000-0000-0317,https://dblp.org/pid/35/1616.html
DATA-0000-0000-0318,https://dblp.org/pid/33/5893.html
DATA-0000-0000-0319,https://dblp.org/pid/138/6540.html
DATA-0000-0000-0320,https://dblp.org/pid/38/4981.html
DATA-0000-0000-0321,https://dblp.org/pid/61/3742.html
DATA-0000-0000-0322,https://dblp.org/pid/59/1973.html
DATA-0000-0000-0323,https://dblp.org/pid/20/9727.html
DATA-0000-0000-0324,-
DATA-0000-0000-0325,https://dblp.org/pid/84/4218.html
DATA-0000-0000-0326,https://dblp.org/pid/52/6479.html
DATA-0000-0000-0327,-
0000-0001-6941-4939,https://dblp.org/pid/19/4597.html
DATA-0000-0000-0328,https://dblp.org/pid/27/1677.html
DATA-0000-0000-0329,https://dblp.org/pid/82/230.html
DATA-0000-0000-0330,https://dblp.org/pid/16/4097.html
DATA-0000-0000-0331,https://dblp.org/pid/06/456.html
DATA-0000-0000-0332,https://dblp.org/pid/82/2914.html
0009-0008-4207-5541,https://dblp.org/pid/j/JulieAJacko.html
0000-0002-8784-3814,https://dblp.org/pid/52/4627.html
DATA-0000-0000-0333,https://dblp.org/pid/31/101.html
DATA-0000-0000-0334,https://dblp.org/pid/90/5059.html
DATA-0000-0000-0335,https://dblp.org/pid/e/ThomasErickson.html
0000-0002-7788-2748,https://dblp.org/pid/09/3004.html
0000-0003-2631-8802,https://dblp.org/pid/91/4380.html
0000-0002-4830-5298,https://dblp.org/pid/b/MCCBaranauskas.html
